vendor_geohash,day,hour,per_15min,order_count,day_of_week
wsqqt,47,6,2,5.0,4
wsqqt,47,6,3,1.0,4
wsqqt,47,7,0,4.0,4
wsqqt,47,7,1,10.0,4
wsqqt,47,7,2,9.0,4
wsqqt,47,7,3,9.0,4
wsqqt,47,8,0,7.0,4
wsqqt,47,8,1,7.0,4
wsqqt,47,8,2,13.0,4
wsqqt,47,8,3,13.0,4
wsqqt,47,9,0,13.0,4
wsqqt,47,9,1,18.0,4
wsqqt,47,9,2,13.0,4
wsqqt,47,9,3,17.0,4
wsqqt,47,10,0,23.0,4
wsqqt,47,10,1,20.0,4
wsqqt,47,10,2,32.0,4
wsqqt,47,10,3,17.0,4
wsqqt,47,11,0,43.0,4
wsqqt,47,11,1,82.0,4
wsqqt,47,11,2,53.0,4
wsqqt,47,11,3,37.0,4
wsqqt,47,12,0,42.0,4
wsqqt,47,12,1,48.0,4
wsqqt,47,12,2,49.0,4
wsqqt,47,12,3,45.0,4
wsqqt,47,13,0,41.0,4
wsqqt,47,13,1,31.0,4
wsqqt,47,13,2,25.0,4
wsqqt,47,13,3,35.0,4
wsqqt,47,14,0,22.0,4
wsqqt,47,14,1,32.0,4
wsqqt,47,14,2,29.0,4
wsqqt,47,14,3,32.0,4
wsqqt,47,15,0,22.0,4
wsqqt,47,15,1,30.0,4
wsqqt,47,15,2,19.0,4
wsqqt,47,15,3,18.0,4
wsqqt,47,16,0,19.0,4
wsqqt,47,16,1,19.0,4
wsqqt,47,16,2,24.0,4
wsqqt,47,16,3,23.0,4
wsqqt,47,17,0,37.0,4
wsqqt,47,17,1,33.0,4
wsqqt,47,17,2,45.0,4
wsqqt,47,17,3,45.0,4
wsqqt,47,18,0,47.0,4
wsqqt,47,18,1,41.0,4
wsqqt,47,18,2,44.0,4
wsqqt,47,18,3,42.0,4
wsqqt,47,19,0,48.0,4
wsqqt,47,19,1,41.0,4
wsqqt,47,19,2,41.0,4
wsqqt,47,19,3,46.0,4
wsqqt,47,20,0,34.0,4
wsqqt,47,20,1,32.0,4
wsqqt,47,20,2,25.0,4
wsqqt,47,20,3,23.0,4
wsqqt,47,21,0,15.0,4
wsqqt,47,21,1,16.0,4
wsqqt,47,21,2,28.0,4
wsqqt,47,21,3,17.0,4
wsqqt,47,22,0,23.0,4
wsqqt,47,22,1,28.0,4
wsqqt,47,22,2,28.0,4
wsqqt,47,22,3,29.0,4
wsqqt,47,23,0,22.0,4
wsqqt,47,23,1,23.0,4
wsqqt,47,23,2,12.0,4
wsqqt,47,23,3,21.0,4
wsqqt,48,0,0,15.0,5
wsqqt,48,0,1,15.0,5
wsqqt,48,0,2,12.0,5
wsqqt,48,0,3,6.0,5
wsqqt,48,1,0,5.0,5
wsqqt,48,1,1,12.0,5
wsqqt,48,1,2,4.0,5
wsqqt,48,1,3,9.0,5
wsqqt,48,2,0,5.0,5
wsqqt,48,2,1,8.0,5
wsqqt,48,2,2,4.0,5
wsqqt,48,2,3,6.0,5
wsqqt,48,3,0,4.0,5
wsqqt,48,3,1,2.0,5
wsqqt,48,3,2,4.0,5
wsqqt,48,3,3,3.0,5
wsqqt,48,4,0,3.0,5
wsqqt,48,4,1,1.0,5
wsqqt,48,4,2,1.0,5
wsqqt,48,4,3,0.0,5
wsqqt,48,5,0,1.0,5
wsqqt,48,5,1,0.0,5
wsqqt,48,5,2,0.0,5
wsqqt,48,5,3,2.0,5
wsqqt,48,6,0,2.0,5
wsqqt,48,6,1,2.0,5
wsqqt,48,6,2,2.0,5
wsqqt,48,6,3,8.0,5
wsqqt,48,7,0,7.0,5
wsqqt,48,7,1,5.0,5
wsqqt,48,7,2,3.0,5
wsqqt,48,7,3,4.0,5
wsqqt,48,8,0,9.0,5
wsqqt,48,8,1,15.0,5
wsqqt,48,8,2,16.0,5
wsqqt,48,8,3,11.0,5
wsqqt,48,9,0,12.0,5
wsqqt,48,9,1,15.0,5
wsqqt,48,9,2,19.0,5
wsqqt,48,9,3,18.0,5
wsqqt,48,10,0,19.0,5
wsqqt,48,10,1,21.0,5
wsqqt,48,10,2,21.0,5
wsqqt,48,10,3,23.0,5
wsqqt,48,11,0,35.0,5
wsqqt,48,11,1,42.0,5
wsqqt,48,11,2,36.0,5
wsqqt,48,11,3,46.0,5
wsqqt,48,12,0,59.0,5
wsqqt,48,12,1,47.0,5
wsqqt,48,12,2,48.0,5
wsqqt,48,12,3,46.0,5
wsqqt,48,13,0,36.0,5
wsqqt,48,13,1,33.0,5
wsqqt,48,13,2,39.0,5
wsqqt,48,13,3,32.0,5
wsqqt,48,14,0,40.0,5
wsqqt,48,14,1,26.0,5
wsqqt,48,14,2,32.0,5
wsqqt,48,14,3,34.0,5
wsqqt,48,15,0,24.0,5
wsqqt,48,15,1,27.0,5
wsqqt,48,15,2,25.0,5
wsqqt,48,15,3,28.0,5
wsqqt,48,16,0,29.0,5
wsqqt,48,16,1,34.0,5
wsqqt,48,16,2,26.0,5
wsqqt,48,16,3,24.0,5
wsqqt,48,17,0,36.0,5
wsqqt,48,17,1,31.0,5
wsqqt,48,17,2,38.0,5
wsqqt,48,17,3,41.0,5
wsqqt,48,18,0,56.0,5
wsqqt,48,18,1,33.0,5
wsqqt,48,18,2,53.0,5
wsqqt,48,18,3,44.0,5
wsqqt,48,19,0,45.0,5
wsqqt,48,19,1,40.0,5
wsqqt,48,19,2,26.0,5
wsqqt,48,19,3,36.0,5
wsqqt,48,20,0,20.0,5
wsqqt,48,20,1,25.0,5
wsqqt,48,20,2,33.0,5
wsqqt,48,20,3,22.0,5
wsqqt,48,21,0,32.0,5
wsqqt,48,21,1,18.0,5
wsqqt,48,21,2,21.0,5
wsqqt,48,21,3,28.0,5
wsqqt,48,22,0,19.0,5
wsqqt,48,22,1,21.0,5
wsqqt,48,22,2,24.0,5
wsqqt,48,22,3,16.0,5
wsqqt,48,23,0,25.0,5
wsqqt,48,23,1,26.0,5
wsqqt,48,23,2,24.0,5
wsqqt,48,23,3,19.0,5
wsqqt,49,0,0,9.0,6
wsqqt,49,0,1,14.0,6
wsqqt,49,0,2,9.0,6
wsqqt,49,0,3,5.0,6
wsqqt,49,1,0,5.0,6
wsqqt,49,1,1,3.0,6
wsqqt,49,1,2,8.0,6
wsqqt,49,1,3,6.0,6
wsqqt,49,2,0,5.0,6
wsqqt,49,2,1,3.0,6
wsqqt,49,2,2,4.0,6
wsqqt,49,2,3,2.0,6
wsqqt,49,3,0,3.0,6
wsqqt,49,3,1,2.0,6
wsqqt,49,3,2,4.0,6
wsqqt,49,3,3,1.0,6
wsqqt,49,4,0,3.0,6
wsqqt,49,4,1,2.0,6
wsqqt,49,4,2,3.0,6
wsqqt,49,4,3,2.0,6
wsqqt,49,5,0,1.0,6
wsqqt,49,5,1,2.0,6
wsqqt,49,5,2,5.0,6
wsqqt,49,5,3,2.0,6
wsqqt,49,6,0,4.0,6
wsqqt,49,6,1,4.0,6
wsqqt,49,6,2,3.0,6
wsqqt,49,6,3,2.0,6
wsqqt,49,7,0,4.0,6
wsqqt,49,7,1,6.0,6
wsqqt,49,7,2,2.0,6
wsqqt,49,7,3,5.0,6
wsqqt,49,8,0,9.0,6
wsqqt,49,8,1,11.0,6
wsqqt,49,8,2,11.0,6
wsqqt,49,8,3,15.0,6
wsqqt,49,9,0,6.0,6
wsqqt,49,9,1,16.0,6
wsqqt,49,9,2,14.0,6
wsqqt,49,9,3,12.0,6
wsqqt,49,10,0,21.0,6
wsqqt,49,10,1,19.0,6
wsqqt,49,10,2,24.0,6
wsqqt,49,10,3,20.0,6
wsqqt,49,11,0,32.0,6
wsqqt,49,11,1,31.0,6
wsqqt,49,11,2,45.0,6
wsqqt,49,11,3,44.0,6
wsqqt,49,12,0,51.0,6
wsqqt,49,12,1,44.0,6
wsqqt,49,12,2,35.0,6
wsqqt,49,12,3,29.0,6
wsqqt,49,13,0,37.0,6
wsqqt,49,13,1,42.0,6
wsqqt,49,13,2,34.0,6
wsqqt,49,13,3,34.0,6
wsqqt,49,14,0,25.0,6
wsqqt,49,14,1,25.0,6
wsqqt,49,14,2,26.0,6
wsqqt,49,14,3,27.0,6
wsqqt,49,15,0,15.0,6
wsqqt,49,15,1,29.0,6
wsqqt,49,15,2,19.0,6
wsqqt,49,15,3,19.0,6
wsqqt,49,16,0,25.0,6
wsqqt,49,16,1,20.0,6
wsqqt,49,16,2,25.0,6
wsqqt,49,16,3,21.0,6
wsqqt,49,17,0,36.0,6
wsqqt,49,17,1,37.0,6
wsqqt,49,17,2,45.0,6
wsqqt,49,17,3,40.0,6
wsqqt,49,18,0,53.0,6
wsqqt,49,18,1,52.0,6
wsqqt,49,18,2,53.0,6
wsqqt,49,18,3,44.0,6
wsqqt,49,19,0,39.0,6
wsqqt,49,19,1,36.0,6
wsqqt,49,19,2,49.0,6
wsqqt,49,19,3,25.0,6
wsqqt,49,20,0,37.0,6
wsqqt,49,20,1,31.0,6
wsqqt,49,20,2,23.0,6
wsqqt,49,20,3,19.0,6
wsqqt,49,21,0,19.0,6
wsqqt,49,21,1,29.0,6
wsqqt,49,21,2,18.0,6
wsqqt,49,21,3,18.0,6
wsqqt,49,22,0,18.0,6
wsqqt,49,22,1,21.0,6
wsqqt,49,22,2,12.0,6
wsqqt,49,22,3,16.0,6
wsqqt,49,23,0,14.0,6
wsqqt,49,23,1,11.0,6
wsqqt,49,23,2,11.0,6
wsqqt,49,23,3,10.0,6
wsqqt,50,0,0,14.0,0
wsqqt,50,0,1,9.0,0
wsqqt,50,0,2,14.0,0
wsqqt,50,0,3,9.0,0
wsqqt,50,1,0,3.0,0
wsqqt,50,1,1,5.0,0
wsqqt,50,1,2,1.0,0
wsqqt,50,1,3,4.0,0
wsqqt,50,2,0,6.0,0
wsqqt,50,2,1,3.0,0
wsqqt,50,2,2,1.0,0
wsqqt,50,2,3,3.0,0
wsqqt,50,3,0,1.0,0
wsqqt,50,3,1,2.0,0
wsqqt,50,3,2,3.0,0
wsqqt,50,3,3,1.0,0
wsqqt,50,4,0,2.0,0
wsqqt,50,4,1,2.0,0
wsqqt,50,4,2,0.0,0
wsqqt,50,4,3,2.0,0
wsqqt,50,5,0,1.0,0
wsqqt,50,5,1,1.0,0
wsqqt,50,5,2,2.0,0
wsqqt,50,5,3,2.0,0
wsqqt,50,6,0,1.0,0
wsqqt,50,6,1,5.0,0
wsqqt,50,6,2,2.0,0
wsqqt,50,6,3,5.0,0
wsqqt,50,7,0,5.0,0
wsqqt,50,7,1,2.0,0
wsqqt,50,7,2,4.0,0
wsqqt,50,7,3,6.0,0
wsqqt,50,8,0,8.0,0
wsqqt,50,8,1,9.0,0
wsqqt,50,8,2,14.0,0
wsqqt,50,8,3,21.0,0
wsqqt,50,9,0,23.0,0
wsqqt,50,9,1,17.0,0
wsqqt,50,9,2,16.0,0
wsqqt,50,9,3,19.0,0
wsqqt,50,10,0,25.0,0
wsqqt,50,10,1,27.0,0
wsqqt,50,10,2,23.0,0
wsqqt,50,10,3,32.0,0
wsqqt,50,11,0,43.0,0
wsqqt,50,11,1,59.0,0
wsqqt,50,11,2,54.0,0
wsqqt,50,11,3,56.0,0
wsqqt,50,12,0,41.0,0
wsqqt,50,12,1,47.0,0
wsqqt,50,12,2,38.0,0
wsqqt,50,12,3,44.0,0
wsqqt,50,13,0,39.0,0
wsqqt,50,13,1,25.0,0
wsqqt,50,13,2,33.0,0
wsqqt,50,13,3,31.0,0
wsqqt,50,14,0,25.0,0
wsqqt,50,14,1,28.0,0
wsqqt,50,14,2,33.0,0
wsqqt,50,14,3,26.0,0
wsqqt,50,15,0,28.0,0
wsqqt,50,15,1,24.0,0
wsqqt,50,15,2,27.0,0
wsqqt,50,15,3,23.0,0
wsqqt,50,16,0,29.0,0
wsqqt,50,16,1,30.0,0
wsqqt,50,16,2,41.0,0
wsqqt,50,16,3,29.0,0
wsqqt,50,17,0,42.0,0
wsqqt,50,17,1,42.0,0
wsqqt,50,17,2,44.0,0
wsqqt,50,17,3,44.0,0
wsqqt,50,18,0,54.0,0
wsqqt,50,18,1,49.0,0
wsqqt,50,18,2,46.0,0
wsqqt,50,18,3,57.0,0
wsqqt,50,19,0,51.0,0
wsqqt,50,19,1,43.0,0
wsqqt,50,19,2,42.0,0
wsqqt,50,19,3,36.0,0
wsqqt,50,20,0,40.0,0
wsqqt,50,20,1,34.0,0
wsqqt,50,20,2,22.0,0
wsqqt,50,20,3,25.0,0
wsqqt,50,21,0,18.0,0
wsqqt,50,21,1,17.0,0
wsqqt,50,21,2,21.0,0
wsqqt,50,21,3,19.0,0
wsqqt,50,22,0,23.0,0
wsqqt,50,22,1,21.0,0
wsqqt,50,22,2,8.0,0
wsqqt,50,22,3,24.0,0
wsqqt,50,23,0,26.0,0
wsqqt,50,23,1,25.0,0
wsqqt,50,23,2,11.0,0
wsqqt,50,23,3,16.0,0
wsqqt,51,0,0,7.0,1
wsqqt,51,0,1,17.0,1
wsqqt,51,0,2,11.0,1
wsqqt,51,0,3,14.0,1
wsqqt,51,1,0,4.0,1
wsqqt,51,1,1,8.0,1
wsqqt,51,1,2,6.0,1
wsqqt,51,1,3,6.0,1
wsqqt,51,2,0,8.0,1
wsqqt,51,2,1,4.0,1
wsqqt,51,2,2,4.0,1
wsqqt,51,2,3,3.0,1
wsqqt,51,3,0,4.0,1
wsqqt,51,3,1,4.0,1
wsqqt,51,3,2,1.0,1
wsqqt,51,3,3,4.0,1
wsqqt,51,4,0,6.0,1
wsqqt,51,4,1,2.0,1
wsqqt,51,4,2,1.0,1
wsqqt,51,4,3,0.0,1
wsqqt,51,5,0,1.0,1
wsqqt,51,5,1,1.0,1
wsqqt,51,5,2,2.0,1
wsqqt,51,5,3,1.0,1
wsqqt,51,6,0,4.0,1
wsqqt,51,6,1,4.0,1
wsqqt,51,6,2,2.0,1
wsqqt,51,6,3,0.0,1
wsqqt,51,7,0,3.0,1
wsqqt,51,7,1,9.0,1
wsqqt,51,7,2,9.0,1
wsqqt,51,7,3,9.0,1
wsqqt,51,8,0,10.0,1
wsqqt,51,8,1,11.0,1
wsqqt,51,8,2,12.0,1
wsqqt,51,8,3,7.0,1
wsqqt,51,9,0,15.0,1
wsqqt,51,9,1,14.0,1
wsqqt,51,9,2,14.0,1
wsqqt,51,9,3,12.0,1
wsqqt,51,10,0,17.0,1
wsqqt,51,10,1,23.0,1
wsqqt,51,10,2,21.0,1
wsqqt,51,10,3,31.0,1
wsqqt,51,11,0,49.0,1
wsqqt,51,11,1,67.0,1
wsqqt,51,11,2,49.0,1
wsqqt,51,11,3,45.0,1
wsqqt,51,12,0,40.0,1
wsqqt,51,12,1,40.0,1
wsqqt,51,12,2,47.0,1
wsqqt,51,12,3,47.0,1
wsqqt,51,13,0,37.0,1
wsqqt,51,13,1,28.0,1
wsqqt,51,13,2,32.0,1
wsqqt,51,13,3,27.0,1
wsqqt,51,14,0,27.0,1
wsqqt,51,14,1,23.0,1
wsqqt,51,14,2,27.0,1
wsqqt,51,14,3,29.0,1
wsqqt,51,15,0,21.0,1
wsqqt,51,15,1,34.0,1
wsqqt,51,15,2,24.0,1
wsqqt,51,15,3,14.0,1
wsqqt,51,16,0,18.0,1
wsqqt,51,16,1,24.0,1
wsqqt,51,16,2,24.0,1
wsqqt,51,16,3,26.0,1
wsqqt,51,17,0,33.0,1
wsqqt,51,17,1,43.0,1
wsqqt,51,17,2,42.0,1
wsqqt,51,17,3,47.0,1
wsqqt,51,18,0,43.0,1
wsqqt,51,18,1,42.0,1
wsqqt,51,18,2,50.0,1
wsqqt,51,18,3,46.0,1
wsqqt,51,19,0,50.0,1
wsqqt,51,19,1,32.0,1
wsqqt,51,19,2,41.0,1
wsqqt,51,19,3,42.0,1
wsqqt,51,20,0,32.0,1
wsqqt,51,20,1,26.0,1
wsqqt,51,20,2,27.0,1
wsqqt,51,20,3,14.0,1
wsqqt,51,21,0,21.0,1
wsqqt,51,21,1,16.0,1
wsqqt,51,21,2,11.0,1
wsqqt,51,21,3,20.0,1
wsqqt,51,22,0,19.0,1
wsqqt,51,22,1,17.0,1
wsqqt,51,22,2,27.0,1
wsqqt,51,22,3,21.0,1
wsqqt,51,23,0,18.0,1
wsqqt,51,23,1,22.0,1
wsqqt,51,23,2,11.0,1
wsqqt,51,23,3,18.0,1
wsqqt,52,0,0,14.0,2
wsqqt,52,0,1,14.0,2
wsqqt,52,0,2,8.0,2
wsqqt,52,0,3,12.0,2
wsqqt,52,1,0,9.0,2
wsqqt,52,1,1,11.0,2
wsqqt,52,1,2,4.0,2
wsqqt,52,1,3,3.0,2
wsqqt,52,2,0,7.0,2
wsqqt,52,2,1,4.0,2
wsqqt,52,2,2,2.0,2
wsqqt,52,2,3,2.0,2
wsqqt,52,3,0,1.0,2
wsqqt,52,3,1,2.0,2
wsqqt,52,3,2,1.0,2
wsqqt,52,3,3,3.0,2
wsqqt,52,4,0,1.0,2
wsqqt,52,4,1,1.0,2
wsqqt,52,4,2,4.0,2
wsqqt,52,4,3,3.0,2
wsqqt,52,5,0,0.0,2
wsqqt,52,5,1,1.0,2
wsqqt,52,5,2,2.0,2
wsqqt,52,5,3,2.0,2
wsqqt,52,6,0,1.0,2
wsqqt,52,6,1,1.0,2
wsqqt,52,6,2,6.0,2
wsqqt,52,6,3,3.0,2
wsqqt,52,7,0,2.0,2
wsqqt,52,7,1,6.0,2
wsqqt,52,7,2,7.0,2
wsqqt,52,7,3,9.0,2
wsqqt,52,8,0,13.0,2
wsqqt,52,8,1,14.0,2
wsqqt,52,8,2,11.0,2
wsqqt,52,8,3,11.0,2
wsqqt,52,9,0,15.0,2
wsqqt,52,9,1,13.0,2
wsqqt,52,9,2,23.0,2
wsqqt,52,9,3,24.0,2
wsqqt,52,10,0,16.0,2
wsqqt,52,10,1,21.0,2
wsqqt,52,10,2,31.0,2
wsqqt,52,10,3,31.0,2
wsqqt,52,11,0,60.0,2
wsqqt,52,11,1,46.0,2
wsqqt,52,11,2,56.0,2
wsqqt,52,11,3,55.0,2
wsqqt,52,12,0,51.0,2
wsqqt,52,12,1,45.0,2
wsqqt,52,12,2,36.0,2
wsqqt,52,12,3,55.0,2
wsqqt,52,13,0,48.0,2
wsqqt,52,13,1,41.0,2
wsqqt,52,13,2,25.0,2
wsqqt,52,13,3,29.0,2
wsqqt,52,14,0,33.0,2
wsqqt,52,14,1,23.0,2
wsqqt,52,14,2,30.0,2
wsqqt,52,14,3,23.0,2
wsqqt,52,15,0,21.0,2
wsqqt,52,15,1,17.0,2
wsqqt,52,15,2,23.0,2
wsqqt,52,15,3,26.0,2
wsqqt,52,16,0,21.0,2
wsqqt,52,16,1,27.0,2
wsqqt,52,16,2,17.0,2
wsqqt,52,16,3,35.0,2
wsqqt,52,17,0,24.0,2
wsqqt,52,17,1,32.0,2
wsqqt,52,17,2,28.0,2
wsqqt,52,17,3,37.0,2
wsqqt,52,18,0,46.0,2
wsqqt,52,18,1,51.0,2
wsqqt,52,18,2,64.0,2
wsqqt,52,18,3,57.0,2
wsqqt,52,19,0,41.0,2
wsqqt,52,19,1,34.0,2
wsqqt,52,19,2,33.0,2
wsqqt,52,19,3,43.0,2
wsqqt,52,20,0,33.0,2
wsqqt,52,20,1,28.0,2
wsqqt,52,20,2,26.0,2
wsqqt,52,20,3,22.0,2
wsqqt,52,21,0,20.0,2
wsqqt,52,21,1,20.0,2
wsqqt,52,21,2,21.0,2
wsqqt,52,21,3,11.0,2
wsqqt,52,22,0,25.0,2
wsqqt,52,22,1,18.0,2
wsqqt,52,22,2,19.0,2
wsqqt,52,22,3,13.0,2
wsqqt,52,23,0,15.0,2
wsqqt,52,23,1,16.0,2
wsqqt,52,23,2,25.0,2
wsqqt,52,23,3,7.0,2
wsqqt,53,0,0,8.0,3
wsqqt,53,0,1,13.0,3
wsqqt,53,0,2,9.0,3
wsqqt,53,0,3,11.0,3
wsqqt,53,1,0,4.0,3
wsqqt,53,1,1,7.0,3
wsqqt,53,1,2,7.0,3
wsqqt,53,1,3,7.0,3
wsqqt,53,2,0,3.0,3
wsqqt,53,2,1,5.0,3
wsqqt,53,2,2,1.0,3
wsqqt,53,2,3,0.0,3
wsqqt,53,3,0,3.0,3
wsqqt,53,3,1,1.0,3
wsqqt,53,3,2,2.0,3
wsqqt,53,3,3,1.0,3
wsqqt,53,4,0,2.0,3
wsqqt,53,4,1,6.0,3
wsqqt,53,4,2,1.0,3
wsqqt,53,4,3,0.0,3
wsqqt,53,5,0,1.0,3
wsqqt,53,5,1,2.0,3
wsqqt,53,5,2,2.0,3
wsqqt,53,5,3,2.0,3
wsqqt,53,6,0,1.0,3
wsqqt,53,6,1,3.0,3
wsqqt,53,6,2,2.0,3
wsqqt,53,6,3,2.0,3
wsqqt,53,7,0,7.0,3
wsqqt,53,7,1,6.0,3
wsqqt,53,7,2,5.0,3
wsqqt,53,7,3,6.0,3
wsqqt,53,8,0,9.0,3
wsqqt,53,8,1,4.0,3
wsqqt,53,8,2,15.0,3
wsqqt,53,8,3,15.0,3
wsqqt,53,9,0,14.0,3
wsqqt,53,9,1,8.0,3
wsqqt,53,9,2,21.0,3
wsqqt,53,9,3,13.0,3
wsqqt,53,10,0,18.0,3
wsqqt,53,10,1,13.0,3
wsqqt,53,10,2,14.0,3
wsqqt,53,10,3,27.0,3
wsqqt,53,11,0,49.0,3
wsqqt,53,11,1,51.0,3
wsqqt,53,11,2,53.0,3
wsqqt,53,11,3,39.0,3
wsqqt,53,12,0,46.0,3
wsqqt,53,12,1,31.0,3
wsqqt,53,12,2,32.0,3
wsqqt,53,12,3,36.0,3
wsqqt,53,13,0,30.0,3
wsqqt,53,13,1,27.0,3
wsqqt,53,13,2,34.0,3
wsqqt,53,13,3,43.0,3
wsqqt,53,14,0,23.0,3
wsqqt,53,14,1,25.0,3
wsqqt,53,14,2,21.0,3
wsqqt,53,14,3,18.0,3
wsqqt,53,15,0,21.0,3
wsqqt,53,15,1,25.0,3
wsqqt,53,15,2,21.0,3
wsqqt,53,15,3,18.0,3
wsqqt,53,16,0,22.0,3
wsqqt,53,16,1,28.0,3
wsqqt,53,16,2,24.0,3
wsqqt,53,16,3,22.0,3
wsqqt,53,17,0,37.0,3
wsqqt,53,17,1,34.0,3
wsqqt,53,17,2,31.0,3
wsqqt,53,17,3,36.0,3
wsqqt,53,18,0,42.0,3
wsqqt,53,18,1,56.0,3
wsqqt,53,18,2,46.0,3
wsqqt,53,18,3,32.0,3
wsqqt,53,19,0,44.0,3
wsqqt,53,19,1,46.0,3
wsqqt,53,19,2,32.0,3
wsqqt,53,19,3,32.0,3
wsqqt,53,20,0,26.0,3
wsqqt,53,20,1,23.0,3
wsqqt,53,20,2,27.0,3
wsqqt,53,20,3,26.0,3
wsqqt,53,21,0,15.0,3
wsqqt,53,21,1,13.0,3
wsqqt,53,21,2,14.0,3
wsqqt,53,21,3,20.0,3
wsqqt,53,22,0,23.0,3
wsqqt,53,22,1,14.0,3
wsqqt,53,22,2,16.0,3
wsqqt,53,22,3,25.0,3
wsqqt,53,23,0,14.0,3
wsqqt,53,23,1,14.0,3
wsqqt,53,23,2,13.0,3
wsqqt,53,23,3,4.0,3
wsqqt,54,0,0,11.0,4
wsqqt,54,0,1,15.0,4
wsqqt,54,0,2,3.0,4
wsqqt,54,0,3,12.0,4
wsqqt,54,1,0,4.0,4
wsqqt,54,1,1,10.0,4
wsqqt,54,1,2,5.0,4
wsqqt,54,1,3,7.0,4
wsqqt,54,2,0,5.0,4
wsqqt,54,2,1,3.0,4
wsqqt,54,2,2,4.0,4
wsqqt,54,2,3,4.0,4
wsqqt,54,3,0,5.0,4
wsqqt,54,3,1,2.0,4
wsqqt,54,3,2,1.0,4
wsqqt,54,3,3,3.0,4
wsqqt,54,4,0,3.0,4
wsqqt,54,4,1,1.0,4
wsqqt,54,4,2,3.0,4
wsqqt,54,4,3,2.0,4
wsqqt,54,5,0,4.0,4
wsqqt,54,5,1,2.0,4
wsqqt,54,5,2,1.0,4
wsqqt,54,5,3,1.0,4
wsqqt,54,6,0,4.0,4
wsqqt,54,6,1,5.0,4
wsqqt,54,6,2,5.0,4
wsqqt,54,6,3,2.0,4
wsqqt,54,7,0,4.0,4
wsqqt,54,7,1,3.0,4
wsqqt,54,7,2,9.0,4
wsqqt,54,7,3,9.0,4
wsqqt,54,8,0,10.0,4
wsqqt,54,8,1,9.0,4
wsqqt,54,8,2,11.0,4
wsqqt,54,8,3,12.0,4
wsqqt,54,9,0,15.0,4
wsqqt,54,9,1,15.0,4
wsqqt,54,9,2,22.0,4
wsqqt,54,9,3,17.0,4
wsqqt,54,10,0,17.0,4
wsqqt,54,10,1,20.0,4
wsqqt,54,10,2,31.0,4
wsqqt,54,10,3,22.0,4
wsqqt,54,11,0,37.0,4
wsqqt,54,11,1,58.0,4
wsqqt,54,11,2,59.0,4
wsqqt,54,11,3,43.0,4
wsqqt,54,12,0,43.0,4
wsqqt,54,12,1,39.0,4
wsqqt,54,12,2,36.0,4
wsqqt,54,12,3,44.0,4
wsqqt,54,13,0,40.0,4
wsqqt,54,13,1,34.0,4
wsqqt,54,13,2,35.0,4
wsqqt,54,13,3,27.0,4
wsqqt,54,14,0,28.0,4
wsqqt,54,14,1,26.0,4
wsqqt,54,14,2,26.0,4
wsqqt,54,14,3,17.0,4
wsqqt,54,15,0,38.0,4
wsqqt,54,15,1,25.0,4
wsqqt,54,15,2,17.0,4
wsqqt,54,15,3,25.0,4
wsqqt,54,16,0,19.0,4
wsqqt,54,16,1,28.0,4
wsqqt,54,16,2,30.0,4
wsqqt,54,16,3,17.0,4
wsqqt,54,17,0,24.0,4
wsqqt,54,17,1,29.0,4
wsqqt,54,17,2,37.0,4
wsqqt,54,17,3,43.0,4
wsqqt,54,18,0,42.0,4
wsqqt,54,18,1,50.0,4
wsqqt,54,18,2,44.0,4
wsqqt,54,18,3,43.0,4
wsqqt,54,19,0,35.0,4
wsqqt,54,19,1,40.0,4
wsqqt,54,19,2,43.0,4
wsqqt,54,19,3,36.0,4
wsqqt,54,20,0,28.0,4
wsqqt,54,20,1,35.0,4
wsqqt,54,20,2,25.0,4
wsqqt,54,20,3,30.0,4
wsqqt,54,21,0,22.0,4
wsqqt,54,21,1,19.0,4
wsqqt,54,21,2,15.0,4
wsqqt,54,21,3,22.0,4
wsqqt,54,22,0,20.0,4
wsqqt,54,22,1,24.0,4
wsqqt,54,22,2,20.0,4
wsqqt,54,22,3,17.0,4
wsqqt,54,23,0,18.0,4
wsqqt,54,23,1,27.0,4
wsqqt,54,23,2,12.0,4
wsqqt,54,23,3,12.0,4
wsqqt,55,0,0,17.0,5
wsqqt,55,0,1,13.0,5
wsqqt,55,0,2,15.0,5
wsqqt,55,0,3,13.0,5
wsqqt,55,1,0,11.0,5
wsqqt,55,1,1,7.0,5
wsqqt,55,1,2,5.0,5
wsqqt,55,1,3,4.0,5
wsqqt,55,2,0,3.0,5
wsqqt,55,2,1,3.0,5
wsqqt,55,2,2,0.0,5
wsqqt,55,2,3,3.0,5
wsqqt,55,3,0,4.0,5
wsqqt,55,3,1,3.0,5
wsqqt,55,3,2,2.0,5
wsqqt,55,3,3,3.0,5
wsqqt,55,4,0,2.0,5
wsqqt,55,4,1,1.0,5
wsqqt,55,4,2,2.0,5
wsqqt,55,4,3,1.0,5
wsqqt,55,5,0,1.0,5
wsqqt,55,5,1,3.0,5
wsqqt,55,5,2,1.0,5
wsqqt,55,5,3,5.0,5
wsqqt,55,6,0,3.0,5
wsqqt,55,6,1,5.0,5
wsqqt,55,6,2,8.0,5
wsqqt,55,6,3,9.0,5
wsqqt,55,7,0,9.0,5
wsqqt,55,7,1,4.0,5
wsqqt,55,7,2,10.0,5
wsqqt,55,7,3,6.0,5
wsqqt,55,8,0,9.0,5
wsqqt,55,8,1,12.0,5
